"No.","Time","Source","Destination","Protocol","Length","Info"
"569","54.845641797","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38434  >  https(443) [ACK] Seq=518 Ack=2837 Win=93440 Len=0 TSval=9320598 TSecr=1126493581"
"570","54.845846939","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38434  >  https(443) [ACK] Seq=518 Ack=4255 Win=96256 Len=0 TSval=9320598 TSecr=1126493581"
"571","54.845870629","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38434  >  https(443) [ACK] Seq=518 Ack=4347 Win=96256 Len=0 TSval=9320598 TSecr=1126493581"
"572","54.936638335","192.168.100.144","connectivitycheck.gstatic.com","TLSv1.3","130","Change Cipher Spec, Application Data"
"573","54.955652556","connectivitycheck.gstatic.com","192.168.100.144","TCP","66","https(443)  >  38434 [ACK] Seq=4347 Ack=582 Win=66816 Len=0 TSval=1126493703 TSecr=9320621"
"574","54.959124177","192.168.100.144","connectivitycheck.gstatic.com","TLSv1.3","320","Application Data"
"575","54.973717044","connectivitycheck.gstatic.com","192.168.100.144","TCP","66","https(443)  >  38434 [ACK] Seq=4347 Ack=836 Win=67840 Len=0 TSval=1126493721 TSecr=9320627"
"576","54.973925248","connectivitycheck.gstatic.com","192.168.100.144","TLSv1.3","908","Application Data, Application Data"
"577","54.994584582","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38434  >  https(443) [ACK] Seq=836 Ack=5189 Win=99072 Len=0 TSval=9320636 TSecr=1126493721"
"578","57.001282801","192.168.100.144","connectivitycheck.gstatic.com","TLSv1.3","320","Application Data"
"579","57.016007196","connectivitycheck.gstatic.com","192.168.100.144","TLSv1.3","344","Application Data"
"580","57.018908631","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38434  >  https(443) [ACK] Seq=1090 Ack=5467 Win=101888 Len=0 TSval=9321142 TSecr=1126495763"
"581","66.103102170","lg-in-f188.1e100.net","192.168.100.144","TLSv1.2","745","Application Data"
"582","66.288783442","192.168.100.144","lg-in-f188.1e100.net","TCP","66","54088  >  hpvroom(5228) [ACK] Seq=1 Ack=680 Win=356 Len=0 TSval=9323459 TSecr=935767461"
"583","66.467667456","192.168.100.144","lg-in-f188.1e100.net","TLSv1.2","104","Application Data"
"584","66.495789017","lg-in-f188.1e100.net","192.168.100.144","TCP","66","hpvroom(5228)  >  54088 [ACK] Seq=680 Ack=39 Win=265 Len=0 TSval=935767853 TSecr=9323498"
"585","71.011185329","192.168.100.144","192.168.100.1","DNS","76","Standard query 0x33b2 A inbox.google.com"
"586","71.033012322","192.168.100.1","192.168.100.144","DNS","92","Standard query response 0x33b2 A inbox.google.com A 142.250.74.5"
"587","71.051486533","192.168.100.144","inbox.google.com","TCP","74","40888  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9324649 TSecr=0 WS=256"
"588","71.065862311","inbox.google.com","192.168.100.144","TCP","74","https(443)  >  40888 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=3101700555 TSecr=9324649 WS=256"
"589","71.069271961","192.168.100.144","inbox.google.com","TCP","66","40888  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9324654 TSecr=3101700555"
"590","71.084087916","192.168.100.144","inbox.google.com","TLSv1.3","583","Client Hello"
"591","71.098434391","inbox.google.com","192.168.100.144","TCP","66","https(443)  >  40888 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=3101700587 TSecr=9324658"
"592","71.100470832","192.168.100.144","192.168.100.1","DNS","75","Standard query 0xfe4a A csi.gstatic.com"
"593","71.101218624","192.168.100.144","192.168.100.1","DNS","75","Standard query 0xfb78 A csi.gstatic.com"
"594","71.106007415","inbox.google.com","192.168.100.144","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"595","71.106007518","inbox.google.com","192.168.100.144","TCP","1484","https(443)  >  40888 [PSH, ACK] Seq=1419 Ack=518 Win=66816 Len=1418 TSval=3101700595 TSecr=9324658 [TCP segment of a reassembled PDU]"
"596","71.106007593","inbox.google.com","192.168.100.144","TCP","1484","https(443)  >  40888 [ACK] Seq=2837 Ack=518 Win=66816 Len=1418 TSval=3101700595 TSecr=9324658 [TCP segment of a reassembled PDU]"
"597","71.106007653","inbox.google.com","192.168.100.144","TLSv1.3","121","Application Data"
"598","71.109039246","192.168.100.144","inbox.google.com","TCP","66","40888  >  https(443) [ACK] Seq=518 Ack=1419 Win=90624 Len=0 TSval=9324664 TSecr=3101700595"
"599","71.109182697","192.168.100.144","inbox.google.com","TCP","66","40888  >  https(443) [ACK] Seq=518 Ack=2837 Win=93440 Len=0 TSval=9324664 TSecr=3101700595"
"600","71.109262814","192.168.100.144","inbox.google.com","TCP","66","40888  >  https(443) [ACK] Seq=518 Ack=4255 Win=96256 Len=0 TSval=9324664 TSecr=3101700595"
"601","71.109359482","192.168.100.144","inbox.google.com","TCP","66","40888  >  https(443) [ACK] Seq=518 Ack=4310 Win=96256 Len=0 TSval=9324664 TSecr=3101700595"
"602","71.123490093","192.168.100.1","192.168.100.144","DNS","91","Standard query response 0xfe4a A csi.gstatic.com A 216.58.223.227"
"603","71.133520320","192.168.100.144","csi.gstatic.com","TCP","74","45120  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9324670 TSecr=0 WS=256"
"604","71.133691888","192.168.100.144","csi.gstatic.com","TCP","74","45118  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9324670 TSecr=0 WS=256"
"605","71.260738370","csi.gstatic.com","192.168.100.144","TCP","74","https(443)  >  45118 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=1507366669 TSecr=9324670 WS=256"
"606","71.267520957","csi.gstatic.com","192.168.100.144","TCP","74","https(443)  >  45120 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=3796859077 TSecr=9324670 WS=256"
"607","71.389025581","192.168.100.144","inbox.google.com","TLSv1.3","130","Change Cipher Spec, Application Data"
"608","71.389155761","192.168.100.144","inbox.google.com","TLSv1.3","158","Application Data"
"609","71.389682065","192.168.100.144","inbox.google.com","TLSv1.3","1175","Application Data"
"610","71.389719683","192.168.100.144","inbox.google.com","TLSv1.3","386","Application Data"
"611","71.389739726","192.168.100.144","inbox.google.com","TCP","386","[TCP Retransmission] 40888  >  https(443) [PSH, ACK] Seq=1783 Ack=4310 Win=96256 Len=320 TSval=9324724 TSecr=3101700595"
"612","71.391712991","192.168.100.144","csi.gstatic.com","TCP","66","45118  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9324735 TSecr=1507366669"
"613","71.391989443","192.168.100.144","csi.gstatic.com","TCP","66","45120  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9324735 TSecr=3796859077"
"614","71.394945482","192.168.100.1","192.168.100.144","DNS","91","Standard query response 0xfb78 A csi.gstatic.com A 142.250.78.35"
"615","71.399442382","192.168.100.144","csi.gstatic.com","TLSv1.3","583","Client Hello"
"616","71.399568372","192.168.100.144","csi.gstatic.com","TLSv1.3","583","Client Hello"
"617","71.403779079","inbox.google.com","192.168.100.144","TLSv1.3","680","Application Data, Application Data"
"618","71.403943195","inbox.google.com","192.168.100.144","TLSv1.3","97","Application Data"
"619","71.404405775","inbox.google.com","192.168.100.144","TCP","66","https(443)  >  40888 [ACK] Seq=4955 Ack=2103 Win=71680 Len=0 TSval=3101700893 TSecr=9324713"
"620","71.404464185","inbox.google.com","192.168.100.144","TCP","78","[TCP Dup ACK 619#1] https(443)  >  40888 [ACK] Seq=4955 Ack=2103 Win=71680 Len=0 TSval=3101700893 TSecr=9324724 SLE=1783 SRE=2103"
"621","71.404875884","192.168.100.144","csi.gstatic.com","TCP","74","44310  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9324738 TSecr=0 WS=256"
"622","71.406575448","192.168.100.144","inbox.google.com","TCP","66","40888  >  https(443) [ACK] Seq=2103 Ack=4924 Win=99072 Len=0 TSval=9324739 TSecr=3101700893"
"623","71.406743737","192.168.100.144","inbox.google.com","TCP","66","40888  >  https(443) [ACK] Seq=2103 Ack=4955 Win=99072 Len=0 TSval=9324739 TSecr=3101700893"
"624","71.407359422","192.168.100.144","inbox.google.com","TLSv1.3","97","Application Data"
"625","71.411861468","192.168.100.144","csi.gstatic.com","TCP","74","44312  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9324740 TSecr=0 WS=256"
"626","71.422659704","inbox.google.com","192.168.100.144","TCP","66","https(443)  >  40888 [ACK] Seq=4955 Ack=2134 Win=71680 Len=0 TSval=3101700911 TSecr=9324739"
"627","71.526620325","csi.gstatic.com","192.168.100.144","TCP","66","https(443)  >  45118 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=1507366935 TSecr=9324737"
"628","71.533385714","csi.gstatic.com","192.168.100.144","TCP","66","https(443)  >  45120 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=3796859343 TSecr=9324737"
"629","71.570967784","csi.gstatic.com","192.168.100.144","TCP","74","https(443)  >  44310 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=3006504337 TSecr=9324738 WS=256"
"630","71.574407250","192.168.100.144","csi.gstatic.com","TCP","66","44310  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9324781 TSecr=3006504337"
"631","71.575614828","csi.gstatic.com","192.168.100.144","TCP","74","https(443)  >  44312 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=3709204855 TSecr=9324740 WS=256"
"632","71.578851374","192.168.100.144","csi.gstatic.com","TCP","66","44312  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9324782 TSecr=3709204855"
"633","71.580071237","192.168.100.144","csi.gstatic.com","TLSv1.3","583","Client Hello"
"634","71.585169417","192.168.100.144","csi.gstatic.com","TLSv1.3","583","Client Hello"
"635","71.625916919","csi.gstatic.com","192.168.100.144","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"636","71.625917172","csi.gstatic.com","192.168.100.144","TCP","1484","https(443)  >  45120 [PSH, ACK] Seq=1419 Ack=518 Win=66816 Len=1418 TSval=3796859439 TSecr=9324737 [TCP segment of a reassembled PDU]"
"637","71.626086312","csi.gstatic.com","192.168.100.144","TCP","1484","https(443)  >  45120 [ACK] Seq=2837 Ack=518 Win=66816 Len=1418 TSval=3796859439 TSecr=9324737 [TCP segment of a reassembled PDU]"
"638","71.626086497","csi.gstatic.com","192.168.100.144","TLSv1.3","159","Application Data"
"639","71.628709410","csi.gstatic.com","192.168.100.144","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"640","71.628709595","csi.gstatic.com","192.168.100.144","TCP","1484","https(443)  >  45118 [PSH, ACK] Seq=1419 Ack=518 Win=66816 Len=1418 TSval=1507367035 TSecr=9324737 [TCP segment of a reassembled PDU]"
"641","71.628709660","csi.gstatic.com","192.168.100.144","TCP","1484","https(443)  >  45118 [ACK] Seq=2837 Ack=518 Win=66816 Len=1418 TSval=1507367035 TSecr=9324737 [TCP segment of a reassembled PDU]"
"642","71.628709723","csi.gstatic.com","192.168.100.144","TLSv1.3","159","Application Data"
"643","71.632680461","192.168.100.144","csi.gstatic.com","TCP","66","45120  >  https(443) [ACK] Seq=518 Ack=1419 Win=90624 Len=0 TSval=9324795 TSecr=3796859439"
"644","71.634826593","192.168.100.144","csi.gstatic.com","TCP","66","45120  >  https(443) [ACK] Seq=518 Ack=2837 Win=93440 Len=0 TSval=9324795 TSecr=3796859439"
"645","71.635642996","192.168.100.144","csi.gstatic.com","TCP","66","45120  >  https(443) [ACK] Seq=518 Ack=4255 Win=96256 Len=0 TSval=9324796 TSecr=3796859439"
"646","71.635666867","192.168.100.144","csi.gstatic.com","TCP","66","45120  >  https(443) [ACK] Seq=518 Ack=4348 Win=96256 Len=0 TSval=9324796 TSecr=3796859439"
"647","71.635842471","192.168.100.144","csi.gstatic.com","TCP","66","45118  >  https(443) [ACK] Seq=518 Ack=1419 Win=90624 Len=0 TSval=9324796 TSecr=1507367035"
"648","71.635842583","192.168.100.144","csi.gstatic.com","TCP","66","45118  >  https(443) [ACK] Seq=518 Ack=2837 Win=93440 Len=0 TSval=9324796 TSecr=1507367035"
"649","71.635842616","192.168.100.144","csi.gstatic.com","TCP","66","45118  >  https(443) [ACK] Seq=518 Ack=4255 Win=96256 Len=0 TSval=9324796 TSecr=1507367035"
"650","71.635842647","192.168.100.144","csi.gstatic.com","TCP","66","45118  >  https(443) [ACK] Seq=518 Ack=4348 Win=96256 Len=0 TSval=9324796 TSecr=1507367035"
"651","71.664587544","192.168.100.144","csi.gstatic.com","TLSv1.3","130","Change Cipher Spec, Application Data"
"652","71.664689207","192.168.100.144","csi.gstatic.com","TLSv1.3","130","Change Cipher Spec, Application Data"
"653","71.668853624","inbox.google.com","192.168.100.144","TLSv1.3","1121","Application Data"
"654","71.668963966","inbox.google.com","192.168.100.144","TLSv1.3","1356","Application Data"
"655","71.669198004","inbox.google.com","192.168.100.144","TLSv1.3","234","Application Data"
"656","71.669424525","inbox.google.com","192.168.100.144","TLSv1.3","223","Application Data"
"657","71.669549565","inbox.google.com","192.168.100.144","TLSv1.3","105","Application Data"
"658","71.673115274","192.168.100.144","inbox.google.com","TCP","66","40888  >  https(443) [ACK] Seq=2134 Ack=7300 Win=104704 Len=0 TSval=9324805 TSecr=3101701158"
"659","71.679161152","192.168.100.144","inbox.google.com","TCP","66","40888  >  https(443) [ACK] Seq=2134 Ack=7664 Win=110336 Len=0 TSval=9324807 TSecr=3101701158"
"660","71.679944491","192.168.100.144","inbox.google.com","TLSv1.3","105","Application Data"
"661","71.694416314","inbox.google.com","192.168.100.144","TCP","66","https(443)  >  40888 [ACK] Seq=7664 Ack=2173 Win=71680 Len=0 TSval=3101701183 TSecr=9324807"
"662","71.746035565","csi.gstatic.com","192.168.100.144","TCP","66","https(443)  >  44310 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=3006504512 TSecr=9324782"
"663","71.749093027","csi.gstatic.com","192.168.100.144","TCP","66","https(443)  >  44312 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=3709205028 TSecr=9324783"
"664","71.793663964","csi.gstatic.com","192.168.100.144","TCP","66","https(443)  >  45118 [ACK] Seq=4348 Ack=582 Win=66816 Len=0 TSval=1507367200 TSecr=9324803"
"665","71.795092255","csi.gstatic.com","192.168.100.144","TCP","66","https(443)  >  45120 [ACK] Seq=4348 Ack=582 Win=66816 Len=0 TSval=3796859608 TSecr=9324803"
"666","71.795646252","csi.gstatic.com","192.168.100.144","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"667","71.795686492","csi.gstatic.com","192.168.100.144","TCP","1484","https(443)  >  44310 [PSH, ACK] Seq=1419 Ack=518 Win=66816 Len=1418 TSval=3006504562 TSecr=9324782 [TCP segment of a reassembled PDU]"
"668","71.795686582","csi.gstatic.com","192.168.100.144","TCP","1484","https(443)  >  44310 [ACK] Seq=2837 Ack=518 Win=66816 Len=1418 TSval=3006504562 TSecr=9324782 [TCP segment of a reassembled PDU]"
"669","71.795686659","csi.gstatic.com","192.168.100.144","TLSv1.3","156","Application Data"
"670","71.797318207","csi.gstatic.com","192.168.100.144","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"671","71.797318319","csi.gstatic.com","192.168.100.144","TCP","1484","https(443)  >  44312 [PSH, ACK] Seq=1419 Ack=518 Win=66816 Len=1418 TSval=3709205078 TSecr=9324783 [TCP segment of a reassembled PDU]"
"672","71.797501283","csi.gstatic.com","192.168.100.144","TCP","1484","https(443)  >  44312 [ACK] Seq=2837 Ack=518 Win=66816 Len=1418 TSval=3709205078 TSecr=9324783 [TCP segment of a reassembled PDU]"
"673","71.797501396","csi.gstatic.com","192.168.100.144","TLSv1.3","156","Application Data"
"674","71.799264225","192.168.100.144","csi.gstatic.com","TLSv1.3","1062","Application Data"
"675","71.800905343","192.168.100.144","csi.gstatic.com","TCP","66","44310  >  https(443) [ACK] Seq=518 Ack=1419 Win=90624 Len=0 TSval=9324837 TSecr=3006504562"
"676","71.801152611","192.168.100.144","csi.gstatic.com","TCP","66","44310  >  https(443) [ACK] Seq=518 Ack=2837 Win=93440 Len=0 TSval=9324837 TSecr=3006504562"
"677","71.801290441","192.168.100.144","csi.gstatic.com","TLSv1.3","1059","Application Data"
"678","71.802037882","192.168.100.144","csi.gstatic.com","TCP","66","44310  >  https(443) [ACK] Seq=518 Ack=4255 Win=96256 Len=0 TSval=9324838 TSecr=3006504562"
"679","71.802174858","192.168.100.144","csi.gstatic.com","TCP","66","44310  >  https(443) [ACK] Seq=518 Ack=4345 Win=96256 Len=0 TSval=9324838 TSecr=3006504562"
"680","71.802343842","192.168.100.144","csi.gstatic.com","TCP","66","44312  >  https(443) [ACK] Seq=518 Ack=1419 Win=90624 Len=0 TSval=9324838 TSecr=3709205078"
"681","71.802465601","192.168.100.144","csi.gstatic.com","TCP","66","44312  >  https(443) [ACK] Seq=518 Ack=2837 Win=93440 Len=0 TSval=9324838 TSecr=3709205078"
"682","71.802569808","192.168.100.144","csi.gstatic.com","TCP","66","44312  >  https(443) [ACK] Seq=518 Ack=4255 Win=96256 Len=0 TSval=9324838 TSecr=3709205078"
"683","71.802633217","192.168.100.144","csi.gstatic.com","TCP","66","44312  >  https(443) [ACK] Seq=518 Ack=4345 Win=96256 Len=0 TSval=9324838 TSecr=3709205078"
"684","71.822764402","192.168.100.144","csi.gstatic.com","TLSv1.3","130","Change Cipher Spec, Application Data"
"685","71.822781633","192.168.100.144","csi.gstatic.com","TLSv1.3","130","Change Cipher Spec, Application Data"
"686","71.928439156","csi.gstatic.com","192.168.100.144","TCP","66","https(443)  >  45118 [ACK] Seq=4348 Ack=1578 Win=69632 Len=0 TSval=1507367335 TSecr=9324836"
"687","71.931935078","csi.gstatic.com","192.168.100.144","TCP","66","https(443)  >  45120 [ACK] Seq=4348 Ack=1575 Win=69632 Len=0 TSval=3796859745 TSecr=9324837"
"688","71.985479899","csi.gstatic.com","192.168.100.144","TCP","66","https(443)  >  44312 [ACK] Seq=4345 Ack=582 Win=66816 Len=0 TSval=3709205266 TSecr=9324843"
"689","71.988572823","csi.gstatic.com","192.168.100.144","TCP","66","https(443)  >  44310 [ACK] Seq=4345 Ack=582 Win=66816 Len=0 TSval=3006504755 TSecr=9324843"
"690","72.038586482","csi.gstatic.com","192.168.100.144","TLSv1.3","1181","Application Data, Application Data"
"691","72.044209251","csi.gstatic.com","192.168.100.144","TLSv1.3","1181","Application Data, Application Data"
"692","72.064714520","192.168.100.144","csi.gstatic.com","TLSv1.3","1077","Application Data"
"693","72.064730443","192.168.100.144","csi.gstatic.com","TLSv1.3","1077","Application Data"
"694","72.067880053","192.168.100.144","www.googleapis.com","TLSv1.3","90","Application Data"
"695","72.076365488","192.168.100.144","www.googleapis.com","TCP","66","46860  >  https(443) [FIN, ACK] Seq=1627 Ack=6369 Win=104704 Len=0 TSval=9324906 TSecr=3501600140"
"696","72.082428071","www.googleapis.com","192.168.100.144","TCP","66","https(443)  >  46860 [ACK] Seq=6369 Ack=1627 Win=69632 Len=0 TSval=3501663506 TSecr=9324904"
"697","72.082620707","www.googleapis.com","192.168.100.144","TCP","66","https(443)  >  46860 [FIN, ACK] Seq=6369 Ack=1627 Win=69632 Len=0 TSval=3501663506 TSecr=9324904"
"698","72.085286110","192.168.100.144","www.googleapis.com","TCP","66","46860  >  https(443) [ACK] Seq=1628 Ack=6370 Win=104704 Len=0 TSval=9324908 TSecr=3501663506"
"699","72.090887113","www.googleapis.com","192.168.100.144","TCP","66","https(443)  >  46860 [ACK] Seq=6370 Ack=1628 Win=69632 Len=0 TSval=3501663514 TSecr=9324906"
"700","72.106583796","192.168.100.144","csi.gstatic.com","TCP","66","45120  >  https(443) [ACK] Seq=1575 Ack=5463 Win=99072 Len=0 TSval=9324914 TSecr=3796859854"
"701","72.106603871","192.168.100.144","csi.gstatic.com","TCP","66","45118  >  https(443) [ACK] Seq=1578 Ack=5463 Win=99072 Len=0 TSval=9324914 TSecr=1507367446"
"702","72.228502068","csi.gstatic.com","192.168.100.144","TCP","66","https(443)  >  44312 [ACK] Seq=4345 Ack=1593 Win=69632 Len=0 TSval=3709205508 TSecr=9324903"
"703","72.232318890","192.168.100.144","inbox.google.com","TLSv1.3","1054","Application Data"
"704","72.232356207","192.168.100.144","inbox.google.com","TLSv1.3","158","Application Data"
"705","72.232752444","csi.gstatic.com","192.168.100.144","TCP","66","https(443)  >  44310 [ACK] Seq=4345 Ack=1593 Win=69632 Len=0 TSval=3006504997 TSecr=9324903"
"706","72.246186107","192.168.100.144","inbox.google.com","TCP","158","[TCP Retransmission] 40888  >  https(443) [PSH, ACK] Seq=3161 Ack=7664 Win=110336 Len=92 TSval=9324949 TSecr=3101701183"
"707","72.246798903","inbox.google.com","192.168.100.144","TCP","66","https(443)  >  40888 [ACK] Seq=7664 Ack=3161 Win=74752 Len=0 TSval=3101701736 TSecr=9324929"
"708","72.246798993","inbox.google.com","192.168.100.144","TCP","66","https(443)  >  40888 [ACK] Seq=7664 Ack=3253 Win=74752 Len=0 TSval=3101701736 TSecr=9324929"
"709","72.260689624","inbox.google.com","192.168.100.144","TCP","78","[TCP Dup ACK 708#1] https(443)  >  40888 [ACK] Seq=7664 Ack=3253 Win=74752 Len=0 TSval=3101701750 TSecr=9324949 SLE=3161 SRE=3253"
"710","72.281813030","csi.gstatic.com","192.168.100.144","TLSv1.3","1181","Application Data, Application Data"
"711","72.285002568","csi.gstatic.com","192.168.100.144","TLSv1.3","1181","Application Data, Application Data"
"712","72.289665299","192.168.100.144","android.l.google.com","TLSv1.3","90","Application Data"
"713","72.290946243","192.168.100.144","android.l.google.com","TCP","66","36336  >  https(443) [FIN, ACK] Seq=888 Ack=8891 Win=110336 Len=0 TSval=9324959 TSecr=1457422230"
"714","72.294133053","192.168.100.144","googlehosted.l.googleusercontent.com","TLSv1.3","90","Application Data"
"715","72.295007256","192.168.100.144","googlehosted.l.googleusercontent.com","TCP","66","34776  >  https(443) [FIN, ACK] Seq=1126 Ack=9766 Win=110336 Len=0 TSval=9324961 TSecr=1325866437"
"716","72.303144166","android.l.google.com","192.168.100.144","TCP","66","https(443)  >  36336 [ACK] Seq=8891 Ack=888 Win=67840 Len=0 TSval=1457485102 TSecr=9324959"
"717","72.303307486","android.l.google.com","192.168.100.144","TCP","66","https(443)  >  36336 [FIN, ACK] Seq=8891 Ack=888 Win=67840 Len=0 TSval=1457485102 TSecr=9324959"
"718","72.304312286","android.l.google.com","192.168.100.144","TCP","66","https(443)  >  36336 [ACK] Seq=8892 Ack=889 Win=67840 Len=0 TSval=1457485103 TSecr=9324959"
"719","72.306040882","192.168.100.144","android.l.google.com","TCP","66","36336  >  https(443) [ACK] Seq=889 Ack=8892 Win=110336 Len=0 TSval=9324963 TSecr=1457485102"
"720","72.307522062","googlehosted.l.googleusercontent.com","192.168.100.144","TCP","66","https(443)  >  34776 [ACK] Seq=9766 Ack=1126 Win=67840 Len=0 TSval=1325928726 TSecr=9324960"
"721","72.307601109","googlehosted.l.googleusercontent.com","192.168.100.144","TCP","66","https(443)  >  34776 [FIN, ACK] Seq=9766 Ack=1126 Win=67840 Len=0 TSval=1325928726 TSecr=9324960"
"722","72.308306279","googlehosted.l.googleusercontent.com","192.168.100.144","TCP","66","https(443)  >  34776 [ACK] Seq=9767 Ack=1127 Win=67840 Len=0 TSval=1325928727 TSecr=9324961"
"723","72.311741554","192.168.100.144","googlehosted.l.googleusercontent.com","TCP","66","34776  >  https(443) [ACK] Seq=1127 Ack=9767 Win=110336 Len=0 TSval=9324965 TSecr=1325928726"
"724","72.326425643","192.168.100.144","csi.gstatic.com","TCP","66","44312  >  https(443) [ACK] Seq=1593 Ack=5460 Win=99072 Len=0 TSval=9324969 TSecr=3709205561"
"725","72.334414240","192.168.100.144","csi.gstatic.com","TCP","66","44310  >  https(443) [ACK] Seq=1593 Ack=5460 Win=99072 Len=0 TSval=9324971 TSecr=3006505051"
"726","72.472153810","inbox.google.com","192.168.100.144","TLSv1.3","345","Application Data"
"727","72.472202669","inbox.google.com","192.168.100.144","TLSv1.3","1484","Application Data"
"728","72.472732548","inbox.google.com","192.168.100.144","TLSv1.3","1484","Application Data"
"729","72.472773677","inbox.google.com","192.168.100.144","TLSv1.3","1484","Application Data"
"730","72.473380365","inbox.google.com","192.168.100.144","TLSv1.3","174","Application Data"
"731","72.473503691","inbox.google.com","192.168.100.144","TLSv1.3","1484","Application Data"
"732","72.473867092","inbox.google.com","192.168.100.144","TLSv1.3","490","Application Data, Application Data"
"733","72.474161256","192.168.100.144","inbox.google.com","TCP","66","40888  >  https(443) [ACK] Seq=3253 Ack=9361 Win=115968 Len=0 TSval=9325005 TSecr=3101701960"
"734","72.474308453","192.168.100.144","inbox.google.com","TCP","66","40888  >  https(443) [ACK] Seq=3253 Ack=12197 Win=121856 Len=0 TSval=9325006 TSecr=3101701961"
"735","72.474637859","inbox.google.com","192.168.100.144","TLSv1.3","349","Application Data"
"736","72.474822576","inbox.google.com","192.168.100.144","TLSv1.3","317","Application Data"
"737","72.474918201","192.168.100.144","inbox.google.com","TCP","66","40888  >  https(443) [ACK] Seq=3253 Ack=13723 Win=124672 Len=0 TSval=9325006 TSecr=3101701962"
"738","72.474949614","inbox.google.com","192.168.100.144","TLSv1.3","105","Application Data"
"739","72.478046059","192.168.100.144","inbox.google.com","TCP","66","40888  >  https(443) [ACK] Seq=3253 Ack=14720 Win=133120 Len=0 TSval=9325006 TSecr=3101701962"
"740","72.479259068","192.168.100.144","inbox.google.com","TLSv1.3","105","Application Data"
"741","72.494568433","inbox.google.com","192.168.100.144","TCP","66","https(443)  >  40888 [ACK] Seq=14720 Ack=3292 Win=74752 Len=0 TSval=3101701983 TSecr=9325007"
"742","129.979725726","192.168.100.144","192.168.100.1","DNS","75","Standard query 0x2fbe A mail.google.com"
"743","130.020931269","192.168.100.1","192.168.100.144","DNS","91","Standard query response 0x2fbe A mail.google.com A 216.58.207.229"
"744","130.047685592","192.168.100.144","mail.google.com","TCP","74","46096  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9339399 TSecr=0 WS=256"
"745","130.062233630","mail.google.com","192.168.100.144","TCP","74","https(443)  >  46096 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=839683723 TSecr=9339399 WS=256"
"746","130.065302628","192.168.100.144","mail.google.com","TCP","66","46096  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9339403 TSecr=839683723"
"747","130.067216422","192.168.100.144","mail.google.com","TLSv1.3","583","Client Hello"
"748","130.081782270","mail.google.com","192.168.100.144","TCP","66","https(443)  >  46096 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=839683743 TSecr=9339404"
"749","130.092730617","mail.google.com","192.168.100.144","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"750","130.092730722","mail.google.com","192.168.100.144","TCP","1484","https(443)  >  46096 [PSH, ACK] Seq=1419 Ack=518 Win=66816 Len=1418 TSval=839683753 TSecr=9339404 [TCP segment of a reassembled PDU]"
"751","130.092923044","mail.google.com","192.168.100.144","TCP","1484","https(443)  >  46096 [ACK] Seq=2837 Ack=518 Win=66816 Len=1418 TSval=839683753 TSecr=9339404 [TCP segment of a reassembled PDU]"
